player_id,fotmob_player_id,fotmob_player_name,Club,nationality,position,expiry_rows,post_contract_rows,expiry_mean_rating,post_contract_mean_rating,expiry_weighted_rating,post_contract_weighted_rating,expiry_minutes,post_contract_minutes,mercenary_index_mean,mercenary_index_weighted,reliability_flag
684116,1316269,Silas Ostrzinski,Borussia Dortmund II,Germany,Goalkeeper,2,9,2.636666666666665,0,7.175,0,270,2070,2.636666666666665,7.175,TRUE
406632,1079501,Cas Odenthal,US Sassuolo,Netherlands,Defense,1,1,1.7,0,6.8,0,90,1,1.7,6.8,FALSE
496871,1089736,Rob Nizet,Willem II Tilburg,Belgium,Defense,3,3,6.844444444444443,0.5333333333333334,6.8502086924469605,0.23234323432343235,755,200,6.31111111111111,6.6178654581235286,TRUE
1118293,1829390,Fynn Schenten,1.FC Köln,Germany,Attack,1,1,1.4,0,6.36363636363636,0,99,90,1.4,6.36363636363636,FALSE
223861,554628,Piotr Johansson,Djurgårdens IF,Sweden,Defense,1,2,1.26,0,6.3,0,14,10,1.26,6.3,FALSE
811841,1388695,Izzet Celik,Türkiye U21,Turkey,Midfield,3,5,6.633333333333334,0.625,6.645083932853717,0.377364341085272,447,346,6.008333333333334,6.2677195917684445,TRUE
282654,730776,Ivan Zlobin,FC Famalicão,Russia,Goalkeeper,1,3,4.16666666666667,0,6.25,0,180,270,4.16666666666667,6.25,FALSE
269503,440647,Sander Svendsen,Viking FK,Norway,Attack,4,2,3.8104166666666677,0.7125,6.446094572444363,0.2794117647058825,568,192,3.0979166666666678,6.16668280773848,TRUE
226169,802461,Ahmed Ildiz,Göztepe,Turkey,Midfield,3,5,5.533333333333333,0.61,7.26410835214447,1.22,549,89,4.923333333333333,6.0441083521444705,FALSE
542762,1161870,Anders Klynge,Silkeborg IF,Denmark,Midfield,4,2,6.191666666666667,0,5.911494252873562,0,1060,110,6.191666666666667,5.911494252873562,FALSE
341701,591315,Igor Rabello,Clube Atlético Mineiro,Brazil,Defense,2,1,3.467857142857143,0,5.733333333333334,0,147,5,3.467857142857143,5.733333333333334,FALSE
432671,1175933,Luca Philipp,TSG 1899 Hoffenheim,Germany,Goalkeeper,1,1,1.6,0,4.8,0,90,90,1.6,4.8,FALSE
421391,702375,Ziyad Al Sahafi,Al-Fayha FC,Saudi Arabia,Defense,2,5,5.300000000000001,0.7814285714285714,6.936363636363636,2.254820853080568,118,297,4.51857142857143,4.681542783283067,FALSE
338794,712070,Fatih Aksoy,Alanyaspor,Turkey,Defense,3,6,6.008333333333333,1.810555555555555,6.6,2.0554305898051366,630,941,4.197777777777778,4.544569410194863,TRUE
1146029,1526611,Juanma Herzog,Spain U21,Spain,Defense,3,3,4.433333333333334,0.8733333333333333,6.28,2.0761316872427997,511,174,3.5600000000000005,4.2038683127572005,FALSE
181380,418137,Arthur Masuaku,Democratic Republic of the Congo,DR Congo,Defense,3,4,6.233333333333333,1.9649999999999999,6.233333333333333,2.03488475177305,900,503,4.2683333333333335,4.1984485815602834,TRUE
236953,363318,Sam Byram,Leeds United,England,Defense,5,2,3.0566666666666658,0,3.78,0,187,7,3.0566666666666658,3.78,FALSE
921533,1510854,Dominik Prpic,Croatia U21,Croatia,Defense,3,5,7.1066666666666665,2.115333333333334,7.1066666666666665,3.378229192518818,810,937,4.9913333333333325,3.7284374741478485,TRUE
204201,557675,Emre Tasdemir,Gaziantep FK,Turkey,Defense,3,2,4.733333333333333,1.066666666666665,6.29659090909091,2.666666666666665,123,30,3.6666666666666683,3.629924242424245,FALSE
644613,1285732,Sadik Fofana,Togo,Togo,Defense,3,2,5.68111111111111,1.016666666666665,6.15534920292805,2.527142857142855,781,36,4.664444444444445,3.6282063457851947,FALSE
893930,1255833,Mikkel Rakneberg,Kristiansund BK,Norway,Attack,4,2,5.55625,0.7875,6.466723573270158,2.88433734939759,1020,88,4.768750000000001,3.5823862238725677,FALSE
411838,664964,Bruno Viana,Gaziantep FK,Brazil,Defense,1,4,2.06666666666667,0.8500000000000001,6.2,2.687234042553192,23,411,1.21666666666667,3.512765957446808,FALSE
567217,996894,Ebrima Colley,BSC Young Boys,The Gambia,Attack,1,5,7.2,3.96595238095238,7.2112540192926,3.846605294918372,311,431,3.23404761904762,3.3646487243742276,FALSE
696164,1381853,Tim Oermann,VfL Bochum,Germany,Defense,2,1,3.25,0,3.25,0,300,16,3.25,3.25,FALSE
569349,935556,Frederik Winther,Hammarby IF,Denmark,Defense,1,2,3.2,2.91666666666667,6.4,3.15259663865546,16,677,0.2833333333333301,3.2474033613445403,FALSE
306166,671326,Nuno da Costa,Kasimpasa,Cape Verde,Attack,3,7,7.583333333333333,3.16469387755102,7.5818435754189935,4.40265521547514,625,991,4.418639455782313,3.1791883599438533,TRUE
53360,109491,Jay Rodriguez,Wrexham AFC,England,Attack,4,3,3.768452380952382,0.2857142857142857,4.9325911449558575,1.8181818181818166,553,36,3.4827380952380964,3.114409326774041,FALSE
170472,261609,Dimitri Foulquier,Valencia CF,Guadeloupe,Defense,3,7,6.633333333333334,3.956666666666667,7.454954954954957,4.45565749235474,508,1580,2.6766666666666667,2.999297462600217,TRUE
124555,239350,Cristiano Biraghi,Torino FC,Italy,Defense,3,5,6.933333333333334,2.1316666666666664,6.96464879082671,4.075,778,300,4.801666666666668,2.88964879082671,TRUE
375719,645142,Yasir Subasi,Konyaspor,Turkey,Defense,2,5,2.4125,2.236333333333334,5.35722392638037,2.569486232843898,346,623,0.17616666666666614,2.787737693536472,TRUE
583510,938564,Miguel Rubio,Granada CF,Spain,Defense,3,6,5.725,1.3375,6.8497214484679665,4.064426004515519,719,257,4.387499999999999,2.7852954439524478,TRUE
408471,846966,Javi Puado,RCD Espanyol Barcelona,Spain,Attack,3,3,7.273333333333333,4.516666666666667,7.290658435920649,4.537685774946923,841,416,2.756666666666667,2.752972660973726,TRUE
432752,1186010,Ivan Brnic,Basaksehir FK,Croatia,Attack,1,10,7.8,4.861,7.8,5.136850555337075,85,1648,2.939,2.663149444662925,FALSE
258916,605262,Kieran Dowell,Hull City,England,Midfield,2,1,2.76,1.26,5.88915173237754,3.31578947368421,166,19,1.4999999999999998,2.57336225869333,FALSE
415525,924315,Kanya Fujimoto,Gil Vicente FC,Japan,Midfield,2,4,6.67,0.9105357142857142,6.686151960784315,4.16111111111111,437,71,5.7594642857142855,2.5250408496732053,FALSE
484838,1185782,Viljami Sinisalo,Celtic FC,Finland,Goalkeeper,3,8,4.1866666666666665,1.6679166666666663,7.066666666666666,4.60390625,630,1258,2.5187500000000003,2.462760416666667,TRUE
433329,1041508,Corrie Ndaba,Kilmarnock FC,Ireland,Defense,3,6,6.575,2.093055555555555,6.575,4.171224696356275,693,478,4.481944444444445,2.403775303643725,TRUE
270377,618180,Abdullah Al Salem,Al-Khaleej FC,Saudi Arabia,Attack,2,6,6.615,2.335714285714285,6.65341143682907,4.354561127979432,682,340,4.279285714285715,2.298850308849638,TRUE
554393,1161614,Apostolos Konstantopoulos,Beerschot VA,Greece,Defense,3,6,7.3,3.0061111111111116,7.3,5.066841916019533,540,987,4.293888888888889,2.2331580839804666,TRUE
834744,1323403,Antoniu Roca,RCD Espanyol Barcelona,Spain,Attack,1,9,6.9,2.36537037037037,6.9,4.675106069903485,28,746,4.534629629629631,2.224893930096515,FALSE
413262,784246,Dani Raba,CD Leganés,Spain,Attack,3,5,7.322222222222224,2.27,7.306147271531887,5.085861146769362,694,369,5.052222222222223,2.2202861247625245,TRUE
678479,1235068,Denis Huseinbasic,1.FC Köln,Germany,Midfield,3,6,6.83611111111111,3.6611111111111114,7.470473893506757,5.34645895211533,505,624,3.174999999999999,2.124014941391427,TRUE
407363,693575,Dan Scarr,Wrexham AFC,England,Defense,2,5,5.458333333333335,2.968190476190476,7.49,5.385482826030616,315,1011,2.490142857142859,2.104517173969384,TRUE
758030,1193997,Elkan Baggott,Blackpool FC,Indonesia,Defense,3,4,7.283333333333333,4.15,7.283333333333333,5.2,540,344,3.133333333333333,2.083333333333333,TRUE
185817,905457,Jizz Hornkamp,Heracles Almelo,Netherlands,Attack,1,2,2.95,2.208333333333335,5.34242424242424,3.30142857142857,66,212,0.7416666666666654,2.0409956709956703,FALSE
407745,1053713,Maik Nawrocki,Celtic FC,Poland,Defense,2,7,4.9125,5.798809523809524,7.949999999999999,5.944406737640938,180,1141,-0.8863095238095244,2.005593262359061,TRUE
444208,817720,Michael Obafemi,Plymouth Argyle,Ireland,Attack,2,5,5.175,3.363333333333332,6.737614678899085,4.772324561403508,188,288,1.8116666666666679,1.9652901174955772,TRUE
535955,957118,Nuno Tavares,SS Lazio,Portugal,Defense,2,7,6.8,4.026428571428571,6.78391304347826,4.880268086145956,198,1036,2.7735714285714286,1.903644957332304,TRUE
686597,1070331,Calegari,FC Famalicão,Brazil,Defense,1,6,7.16666666666667,4.829166666666667,7.24468085106383,5.356367346938775,235,948,2.337500000000003,1.8883135041250547,FALSE
540935,1157636,Jon Mersinaj,NK Osijek,Albania,Defense,3,5,6.641666666666667,3.807333333333334,6.68888888888889,4.801587173961984,516,609,2.8343333333333325,1.887301714926906,TRUE
14086,23354,Ashley Young,Everton FC,England,Defense,3,5,3.8133333333333335,1.348333333333334,7.043150630353737,5.164756561085972,415,343,2.4649999999999994,1.878394069267765,TRUE
820957,1302666,Derry Scherhant,Hertha BSC,Germany,Attack,3,1,6.569444444444444,2.06666666666667,6.528307880391213,4.69189189189189,486,37,4.502777777777774,1.836415988499323,FALSE
690665,1393697,Robbin Weijenberg,Go Ahead Eagles,Netherlands,Midfield,3,3,2.73888888888889,0.6555555555555566,3.79736078767823,1.9666666666666668,241,54,2.083333333333333,1.8306941210115633,FALSE
139336,193927,Paulo Oliveira,SC Braga,Portugal,Defense,6,8,4.883333333333333,3.350892857142857,6.662673495907985,4.8404357151336574,780,1093,1.5324404761904757,1.8222377807743273,TRUE
581331,1123933,Liam Thompson,Derby County,England,Midfield,2,4,5.821428571428569,3.8916666666666675,6.789447236180905,4.988604240282685,486,794,1.929761904761902,1.8008429958982202,TRUE
566911,1119702,Yassin Oukili,RKC Waalwijk,Morocco,Midfield,3,5,7.091666666666667,5.138333333333334,7.0967811686077935,5.331737084269992,744,575,1.9533333333333331,1.7650440843378012,TRUE
62351,210400,Abdoulaye Bamba,Angers SCO,Cote d'Ivoire,Defense,3,3,4.73888888888889,1.5222222222222233,6.316666666666666,4.566666666666666,540,189,3.216666666666667,1.75,TRUE
492955,833641,Frantzdy Pierrot,Haiti,Haiti,Attack,3,7,5.733333333333333,4.036836734693877,5.7325068870523435,4.04295878724462,477,1850,1.696496598639456,1.6895480998077232,TRUE
413461,861710,Giotto Morandi,Grasshopper Club Zurich,Switzerland,Midfield,3,5,6.866666666666666,3.763333333333334,6.88245961094626,5.200827529278232,562,354,3.103333333333332,1.6816320816680275,TRUE
217879,351661,Patrik Hrosovsky,KRC Genk,Slovakia,Midfield,1,9,8.2,5.320582010582011,8.2,6.52271159320464,19,3344,2.8794179894179885,1.677288406795359,FALSE
227039,320672,Younes Namli,PEC Zwolle,Denmark,Midfield,3,4,7.16388888888889,2.9687500000000027,7.172087077215283,5.5621214122351725,556,306,4.195138888888887,1.6099656649801108,TRUE
229817,447367,Ali Sowe,Caykur Rizespor,The Gambia,Attack,2,6,7.182499999999999,4.630119047619048,7.182099109131405,5.580102436079195,809,1564,2.5523809523809513,1.6019966730522102,TRUE
188854,268282,Manu Trigueros,Granada CF,Spain,Midfield,4,6,5.74625,3.6925,6.911816657203543,5.316726152191398,558,647,2.05375,1.5950905050121449,TRUE
747953,1668215,Dimitris Rallis,SC Heerenveen,Netherlands,Attack,3,6,3.416666666666667,1.67484126984127,5.358333333333333,3.786139195363267,127,534,1.741825396825397,1.5721941379700666,FALSE
354361,612863,Frank Anguissa,SSC Napoli,Cameroon,Midfield,3,5,6.01388888888889,5.525833333333334,7.197029847478657,5.646643368719848,613,1821,0.48805555555555635,1.550386478758809,TRUE
547039,1226630,Isaak Davies,Cardiff City,Wales,Attack,1,8,7.7,4.804494047619047,7.7,6.1617336686565665,77,1210,2.8955059523809528,1.5382663313434337,FALSE
1365020,1705704,Afonso Assis,Moreirense FC,Portugal,Midfield,1,7,2.95,2.5661904761904757,5.9,4.36397702049876,13,631,0.3838095238095245,1.5360229795012401,FALSE
278343,767800,Felix Uduokhai,Besiktas JK,Germany,Defense,1,4,6.85,3.385,7.00176211453745,5.4922916666666675,227,719,3.465,1.5094704478707826,FALSE
74869,159594,Francis Coquelin,FC Nantes,France,Midfield,4,5,5.9125,4.53,6.26880906649643,4.778996297783132,439,302,1.3824999999999994,1.489812768713298,TRUE
129604,406283,Ezgjan Alioski,North Macedonia,North Macedonia,Defense,3,5,7,5.126,6.98161302256752,5.526533738077262,402,818,1.8739999999999997,1.4550792844902576,TRUE
361066,1075819,Davy van den Berg,PEC Zwolle,Netherlands,Midfield,3,6,6.033333333333333,3.135873015873017,6.640491993501973,5.2213537468278854,448,417,2.8974603174603164,1.4191382466740876,TRUE
290256,470810,Xeka,GD Estoril Praia,Portugal,Midfield,2,2,7.3,4.708333333333335,7.3,5.892132867132865,160,123,2.591666666666665,1.4078671328671346,FALSE
198589,538499,Lewis Baker,Stoke City,England,Midfield,3,5,7.13888888888889,5.439999999999999,7.13896103896104,5.73630778910623,719,1099,1.6988888888888916,1.4026532498548097,TRUE
677382,1334842,Jahnoah Markelo,FC Zürich,Netherlands,Attack,3,7,6.958333333333333,5.456904761904761,6.928118669040457,5.537199481571681,572,1078,1.5014285714285718,1.3909191874687759,TRUE
125103,343757,Marvin Ducksch,SV Werder Bremen,Germany,Attack,2,9,7.574999999999999,5.825026455026456,7.564590163934424,6.231634985158661,378,2295,1.7499735449735434,1.3329551787757632,TRUE
425865,767738,Callum Lang,Portsmouth FC,England,Attack,1,1,6.8,5.5,6.82964824120603,5.5,199,44,1.2999999999999998,1.32964824120603,FALSE
236490,682548,Ola Aina,Nottingham Forest,Nigeria,Defense,3,6,5.723333333333334,4.905555555555557,5.910981308411217,4.598573338322218,678,1878,0.8177777777777768,1.3124079700889988,TRUE
371003,951805,Ante Palaversa,Aberdeen FC,Croatia,Midfield,3,5,5.463333333333333,2.931666666666666,5.642485970819303,4.336289104017334,747,732,2.5316666666666667,1.3061968668019688,TRUE
627290,1217644,John Donald,Elche CF,Spain,Defense,3,7,3.655555555555557,2.5757142857142856,6.775280898876403,5.477090293245363,337,660,1.0798412698412712,1.2981906056310404,TRUE
214532,310836,Pierrick Capelle,Angers SCO,France,Midfield,4,5,3.9274999999999998,2.302,6.436063585291112,5.144406423788446,318,348,1.6254999999999997,1.2916571615026662,TRUE
294772,746018,Ali Gholizadeh,Lech Poznan,Iran,Attack,6,7,7.2890476190476186,5.960850340136054,7.379353573120415,6.0990890945558585,1492,1257,1.3281972789115644,1.2802644785645567,TRUE
248732,406505,Pawel Dawidowicz,Hellas Verona,Poland,Defense,4,1,4.879166666666667,3.1,6.173960872392454,4.89473684210526,531,57,1.7791666666666672,1.2792240302871942,FALSE
790918,1419287,Joshua Quarshie,SpVgg Greuther Fürth,Germany,Defense,3,6,6.966666666666667,3.2416666666666663,6.96703910614525,5.6952256077256065,718,1333,3.7250000000000005,1.2718134984196432,TRUE
72522,150201,Luuk de Jong,PSV Eindhoven,Netherlands,Attack,3,1,7.483333333333333,4.13333333333333,7.4836158192090405,6.22564102564103,714,39,3.350000000000003,1.2579747935680103,FALSE
388513,844478,Mateu Morey,RCD Mallorca,Spain,Defense,2,7,3.5,3.2685714285714287,6.522879377431906,5.280894590026114,357,966,0.23142857142857132,1.2419847874057917,TRUE
423604,911296,Francis Amuzu,Grêmio Foot-Ball Porto Alegrense,Belgium,Attack,1,9,7.2,5.472222222222222,7.2,5.9596307771406964,77,1283,1.7277777777777779,1.2403692228593037,FALSE
534015,956176,Nordin Bakker,Almere City FC,Netherlands,Goalkeeper,3,2,7.56388888888889,1.7958333333333352,7.5566091954023,6.35,711,180,5.768055555555555,1.2066091954023,TRUE
63200,107280,Ashley Barnes,Burnley FC,England,Attack,5,6,2.558666666666666,1.3322222222222218,5.265526315789474,4.071271929824562,293,218,1.2264444444444442,1.1942543859649124,TRUE
194638,384376,Renato Steffen,FC Lugano,Switzerland,Attack,3,8,6.480555555555557,5.972708333333332,7.217198581560283,6.02301603605895,638,1926,0.5078472222222246,1.1941825455013335,TRUE
610428,1273294,Oscar Fraulo,Denmark U21,Denmark,Midfield,1,2,6.66,3.04,6.64586466165414,5.475862450243255,133,233,3.62,1.1700022114108846,FALSE
504148,955139,Tariq Lamptey,Brighton & Hove Albion,England,Defense,1,1,6.45,1.525,6.53473684210526,5.368,95,25,4.925000000000001,1.1667368421052595,FALSE
167342,659092,Adrian Grbic,FC Luzern,Austria,Attack,3,9,6.281666666666667,5.141111111111111,6.546001955034214,5.381644895072744,449,1653,1.1405555555555562,1.1643570599614703,TRUE
330876,719018,Kubilay Kanatsizkus,Göztepe,Turkey,Attack,2,5,5.8100000000000005,3.883333333333334,6.93259482143117,5.7766697438847,554,560,1.9266666666666663,1.1559250775464704,TRUE
658116,1279694,Ben Bobzien,SK Austria Klagenfurt,Germany,Attack,3,4,7.308333333333334,4.543333333333333,7.30608665579764,6.15250485619225,787,798,2.7650000000000006,1.1535817996053899,TRUE
569390,955206,Julien Ponceau,FC Lorient,France,Midfield,2,2,7.125,5.112500000000001,7.266523235800345,6.132835021826866,314,384,2.0124999999999993,1.1336882139734792,TRUE
340415,978170,Tomi Horvat,Slovenia,Slovenia,Midfield,4,2,7.379583333333333,5.681666666666665,7.4306009499759504,6.30872855917667,1233,705,1.6979166666666679,1.1218723907992807,TRUE
620164,971787,Haissem Hassan,Real Oviedo,France,Attack,3,9,7,5.69074074074074,7.03838716533908,5.920283505393735,647,1767,1.3092592592592602,1.118103659945345,TRUE
216870,640238,Nacho Vidal,Real Oviedo,Spain,Defense,3,9,7.18611111111111,5.65462962962963,7.18611111111111,6.073256177817837,810,1675,1.53148148148148,1.1128549332932733,TRUE
394328,814869,Rafik Guitane,GD Estoril Praia,France,Midfield,1,2,7.75,6.575,7.74651810584958,6.633781441555695,359,451,1.1749999999999998,1.1127366642938847,FALSE
129554,209786,Steven Berghuis,Ajax Amsterdam,Netherlands,Attack,1,8,7.4,6.2335416666666665,7.4,6.291639136710379,62,1563,1.1664583333333338,1.1083608632896214,FALSE
532905,1079065,Arda Kizildag,Gaziantep FK,Turkey,Defense,3,6,5.716666666666667,4.588055555555557,6.97090395480226,5.867012548262548,388,1403,1.12861111111111,1.103891406539712,TRUE
1118034,1633691,Hammam Al-Hammami,Saudi Arabia U23,Saudi Arabia,Attack,1,6,5.175,5.036111111111111,7.03829787234043,5.938287950335211,141,1153,0.1388888888888884,1.1000099220052189,FALSE
546186,1119687,Georgios Vagiannidis,Panathinaikos FC,Greece,Defense,3,8,7.65,3.982142857142859,7.661904761904763,6.583390976768308,618,1741,3.6678571428571414,1.0785137851364555,TRUE
290862,614207,Maxime Lopez,Paris FC,France,Midfield,3,7,8.174999999999999,7.099761904761905,8.174999999999999,7.097512803748503,540,1776,1.0752380952380935,1.0774871962514956,TRUE
665266,1358149,Luka Stojkovic,GNK Dinamo Zagreb,Croatia,Midfield,3,8,7.382222222222223,6.2375,7.453800230566537,6.397414715754953,620,1855,1.1447222222222235,1.0563855148115842,TRUE
240414,577912,Alex Meret,SSC Napoli,Italy,Goalkeeper,3,3,5.583333333333333,2.80888888888889,7.530555555555557,6.477777777777777,720,630,2.774444444444443,1.0527777777777798,TRUE
577832,1214147,Jesper Ceesay,IFK Norrköping,Sweden,Midfield,2,6,5.858333333333335,5.078055555555555,6.797718463706834,5.745586150658342,347,1675,0.7802777777777798,1.0521323130484923,TRUE
493513,982692,Karl Hein,Estonia,Estonia,Goalkeeper,2,3,3.27,2.671111111111111,5.9,4.866666666666666,315,720,0.5988888888888888,1.033333333333334,TRUE
230921,712132,Mortadha Ben Ouanes,Tunisia,Tunisia,Midfield,3,5,6.13611111111111,5.111666666666668,7.578438661710037,6.550560502357518,629,1269,1.024444444444442,1.027878159352519,TRUE
638269,1185467,Rhaldney,Atlético Clube Goianiense,Brazil,Midfield,2,5,7.2524999999999995,5.6466666666666665,7.2907835581246,6.263083170004358,751,826,1.605833333333333,1.027700388120242,TRUE
669956,1281236,Leonardo Lelo,Casa Pia AC,Portugal,Defense,3,6,7.591666666666667,4.969146825396827,7.59593023255814,6.580445215211805,524,1773,2.62251984126984,1.015485017346335,TRUE
293569,494597,Josh Brownhill,Burnley FC,England,Midfield,3,6,8.05,7.02361111111111,8.057769181173436,7.05524054532985,689,1899,1.0263888888888903,1.0025286358435856,TRUE
414956,861642,Bruno Goda,HNK Rijeka,Croatia,Defense,2,7,1.5899999999999999,4.4138095238095225,7.050000000000001,6.055127739673974,180,1691,-2.8238095238095227,0.9948722603260265,TRUE
69646,160887,Jens Stryger Larsen,Malmö FF,Denmark,Defense,4,5,6.928571428571427,5.889428571428572,6.8446920583468405,5.880029868877508,1247,2463,1.0391428571428554,0.9646621894693324,TRUE
822959,1286183,Tom Bischof,TSG 1899 Hoffenheim,Germany,Midfield,3,8,7.066666666666666,4.055357142857142,7.08711705371804,6.126551678659144,596,1827,3.0113095238095244,0.9605653750588958,TRUE
99922,195305,Marc Bartra,Real Betis Balompié,Spain,Defense,3,9,6.844444444444443,4.248227513227513,7.120158556303133,6.160634533431645,1166,2194,2.5962169312169303,0.9595240228714887,TRUE
424072,725398,Mathias Pereira Lage,Stade Brestois 29,Portugal,Midfield,3,7,7.616666666666666,6.608809523809525,7.649706284153006,6.690281741832928,654,1767,1.0078571428571417,0.959424542320078,TRUE
475949,931605,Benjamin Nygren,Sweden,Sweden,Attack,1,7,6.52857142857143,5.805986394557823,7.3926523297491,6.440590039848269,558,2719,0.7225850340136075,0.9520622899008311,FALSE
33571,25587,Lorenzo De Silvestri,Bologna FC 1909,Italy,Defense,3,6,3.3633333333333333,2.335714285714285,6.330541077244137,5.4113720538720536,429,316,1.0276190476190483,0.9191690233720831,TRUE
106270,187358,Florian Kainz,1.FC Köln,Austria,Attack,4,7,5.28125,3.7285714285714286,5.358012468472867,4.439655597334433,462,321,1.5526785714285714,0.9183568711384344,TRUE
502245,1280022,Dion De Neve,KV Kortrijk,Belgium,Midfield,1,10,6.6,3.585666666666666,6.6,5.692232621051519,18,1229,3.0143333333333335,0.9077673789484804,FALSE
226802,380858,Andreas Gianniotis,Kasimpasa,Greece,Goalkeeper,3,6,7.66388888888889,6.76111111111111,7.66388888888889,6.76111111111111,720,1800,0.9027777777777795,0.9027777777777795,TRUE
463233,943056,Daniel Bielica,NAC Breda,Poland,Goalkeeper,1,2,7.175,6.275,7.175,6.275,360,630,0.8999999999999995,0.8999999999999995,FALSE
279823,506776,Stefano Moreo,Pisa Sporting Club,Italy,Attack,3,6,7.8,6.23888888888889,7.793691204108103,6.8985470671836016,560,1480,1.56111111111111,0.8951441369245012,TRUE
245014,592783,Enis Bardhi,North Macedonia,North Macedonia,Midfield,3,6,6.85111111111111,5.686111111111112,6.74953382715308,5.8572333777766366,966,1968,1.1649999999999983,0.8923004493764433,TRUE
581669,1187227,CJ Egan-Riley,England U21,England,Defense,3,5,7.483333333333333,2.179761904761906,7.483333333333333,6.594704076283666,720,473,5.303571428571427,0.8886292570496677,TRUE
628621,1242139,Jonathan Dubasin,Sporting Gijón,Spain,Attack,3,2,7.35,6.43,7.362082139446037,6.478139550965841,529,725,0.9199999999999999,0.8839425884801964,TRUE
107574,409818,Jonas Meffert,Hamburger SV,Germany,Midfield,1,2,7.3,6.393333333333334,7.3,6.43106060606061,270,666,0.9066666666666654,0.8689393939393897,FALSE
393217,1056047,Mert Yilmaz,Antalyaspor,Turkey,Defense,1,10,6.2,4.1285,6.2,5.336714112931551,15,1868,2.0715000000000003,0.8632858870684492,FALSE
142310,246331,Willy Boly,Nottingham Forest,Cote d'Ivoire,Defense,1,1,1.575,1.83333333333333,6.3,5.43956043956044,15,91,-0.25833333333333,0.86043956043956,FALSE
276002,519890,Emil Hansson,Birmingham City,Sweden,Attack,1,5,7.1,4.575619047619048,7.1,6.245069684998322,27,944,2.5243809523809517,0.8549303150016776,FALSE
371814,948567,Nathaniel Phillips,Derby County,England,Defense,2,6,7.7928571428571445,6.613849206349206,7.7928571428571445,6.939546223719387,720,2399,1.1790079365079382,0.8533109191377575,TRUE
204116,529869,Ramzi Safuri,Antalyaspor,Israel,Midfield,3,5,7.108333333333333,6.3083333333333345,7.107428040854224,6.259199414208852,501,1105,0.7999999999999989,0.8482286266453718,TRUE
662242,1073905,Rassoul Ndiaye,Le Havre AC,Senegal,Midfield,1,2,7.825,6.983333333333335,7.82646239554318,6.982497678737236,359,629,0.841666666666665,0.8439647168059441,FALSE
175722,361315,Eric Dier,Bayern Munich,England,Defense,3,3,7.45,5.7299999999999995,7.4481620718462835,6.60448717948718,896,762,1.7200000000000006,0.843674892359104,TRUE
463751,1109757,Marc Leonard,Birmingham City,Scotland,Midfield,3,7,7.1,4.2853401360544225,7.528258967629046,6.703305882178001,561,1512,2.814659863945577,0.8249530854510452,TRUE
704456,1526621,Nosa Edward Obaretin,SSC Bari,Italy,Defense,3,1,5.555555555555556,3.93333333333333,6.722222222222223,5.9,540,180,1.6222222222222262,0.8222222222222229,FALSE
512175,886155,Ryan Longman,Wrexham AFC,England,Attack,3,6,7.755555555555556,4.8755555555555565,7.7601608187134525,6.942019838454471,763,1726,2.88,0.8181409802589812,TRUE
293210,527683,Amer Gojak,HNK Rijeka,Bosnia-Herzegovina,Midfield,6,9,4.8406746031746035,3.5810978835978844,6.05430590703037,5.24356224952897,868,1450,1.2595767195767191,0.8107436575014004,TRUE
404553,761834,Oliver Rathbone,Wrexham AFC,England,Midfield,3,5,7.477777777777777,5.242857142857142,7.48555133079848,6.674846959031992,782,1048,2.234920634920635,0.8107043717664881,TRUE
64352,156546,Kostas Lamprou,NAC Breda,Greece,Goalkeeper,1,1,1.35,2.3,5.4,4.6,90,180,-0.9499999999999997,0.8000000000000007,FALSE
582353,1276510,Mattia Zanotti,FC Lugano,Italy,Defense,3,8,6.983333333333333,6.072708333333334,7.060293816543817,6.261932625277043,738,2135,0.9106249999999996,0.7983611912667739,TRUE
75458,120569,Robin Olsen,Sweden,Sweden,Goalkeeper,3,3,2.7666666666666666,5.322222222222224,7.433333333333334,6.63888888888889,225,1080,-2.555555555555557,0.7944444444444434,TRUE
371554,1086018,Kevin Spadanuda,FC Luzern,Switzerland,Midfield,4,7,6.7675,5.816428571428571,6.769984817813765,5.995238532732724,657,1131,0.9510714285714288,0.7747462850810409,TRUE
364409,789509,Gabriel Osho,AJ Auxerre,England,Defense,2,7,4.716666666666665,4.961190476190477,6.65,5.880683296866694,180,1345,-0.24452380952381159,0.7693167031333061,TRUE
186368,321140,Valentino Lazaro,Torino FC,Austria,Defense,4,7,6.416666666666668,5.222619047619049,6.420662543141895,5.665211600379393,893,1840,1.1940476190476188,0.7554509427625025,TRUE
475554,798641,Harry Darling,Swansea City,England,Defense,2,6,7.5600000000000005,5.246111111111111,7.5600000000000005,6.811289134438305,540,2026,2.313888888888889,0.7487108655616952,TRUE
1058514,1793199,Montrell Culbreath,Bayer 04 Leverkusen,Germany,Attack,1,1,2.88,5.75,7.88224299065421,7.13561643835616,107,292,-2.87,0.74662655229805,FALSE
926763,1315344,Chuki,Real Valladolid CF,Spain,Midfield,3,3,6.5,5.922222222222223,6.648633940884864,5.9044642300873935,384,575,0.5777777777777766,0.7441697107974701,TRUE
553285,1124825,Tim Lemperle,1.FC Köln,Germany,Attack,3,4,7.102777777777777,6.5875,7.2494556113902835,6.51550099138791,640,656,0.5152777777777766,0.7339546200023737,TRUE
