model_name,sample_name,outcome_name,spec_name,term,estimate,std_error,t_value,p_value,nobs
expiry_selection,all_comps_full,fotmob_minutes,player_month,expiry_bin_6m::12:18,1.4828594815061245,1.97577233782558,0.7505214305905675,0.4529627644825809,169092
expiry_selection,all_comps_full,fotmob_minutes,player_month,expiry_bin_6m::18:24,-3.1963106704417403,2.001578481568315,-1.5968950005584124,0.11032855634928028,169092
expiry_selection,all_comps_full,fotmob_minutes,player_month,expiry_bin_6m::30:36,-5.2079606880849685,1.7644182375463673,-2.95165883987192,0.0031698827794740016,169092
expiry_selection,all_comps_full,fotmob_minutes,player_month,expiry_bin_6m::36:48,-8.743899866695886,2.1034744756360597,-4.156884225586745,3.259773538975879e-5,169092
expiry_selection,all_comps_full,fotmob_minutes,player_month,expiry_bin_6m::48+,-21.50696955060962,2.93797492914508,-7.32033801148464,2.7132458328899094e-13,169092
bosman_selection,all_comps_full,played_any,player_leaguemonth,BosmanTRUE,-0.005359518480939671,0.0034852882912891885,-1.5377547086520107,0.1241471944713696,232055
expiry_selection,all_comps_full,played_any,player_leaguemonth,expiry_bin_6m::0:6,0.009231641603065645,0.004668462816875297,1.9774478163766507,0.04802447592313185,232055
expiry_selection,all_comps_full,played_any,player_leaguemonth,expiry_bin_6m::6:12,0.044686172301470116,0.005019281866812122,8.902901547916352,6.612883874982053e-19,232055
expiry_selection,all_comps_full,played_any,player_leaguemonth,expiry_bin_6m::12:18,0.00759768655890647,0.0036744473195708914,2.0677086642226623,0.03869872763523319,232055
expiry_selection,all_comps_full,played_any,player_leaguemonth,expiry_bin_6m::18:24,0.03299553794505815,0.004374723941617283,7.542313157446935,5.1111406080508906e-14,232055
expiry_selection,all_comps_full,played_any,player_leaguemonth,expiry_bin_6m::30:36,0.028206615139540616,0.00395870840685643,7.1252065675479255,1.1273095962224763e-12,232055
expiry_selection,all_comps_full,played_any,player_leaguemonth,expiry_bin_6m::36:48,0.009025046775465817,0.003948630410941155,2.2856144627915933,0.02230222930379266,232055
expiry_selection,all_comps_full,played_any,player_leaguemonth,expiry_bin_6m::48+,0.0024640982383438933,0.005220080691691685,0.47204217403492793,0.6369092498579847,232055
bosman_selection,all_comps_full,minutes_any,player_leaguemonth,BosmanTRUE,3.326685445902327,1.5392504197961316,2.16123731598068,0.030705872248508664,232055
expiry_selection,all_comps_full,minutes_any,player_leaguemonth,expiry_bin_6m::0:6,5.470607840482167,2.1810763735946472,2.5082147084405024,0.01215344947643486,232055
expiry_selection,all_comps_full,minutes_any,player_leaguemonth,expiry_bin_6m::6:12,6.9633160667043,2.2445490093470286,3.102323022445399,0.001926609371509984,232055
expiry_selection,all_comps_full,minutes_any,player_leaguemonth,expiry_bin_6m::12:18,2.867369179040659,1.7378928780395364,1.6499113468232,0.0989993793165433,232055
expiry_selection,all_comps_full,minutes_any,player_leaguemonth,expiry_bin_6m::18:24,5.421713475353582,1.9037767308705549,2.8478725406389187,0.004412203128933097,232055
expiry_selection,all_comps_full,minutes_any,player_leaguemonth,expiry_bin_6m::30:36,2.739098758107362,1.7660473708271958,1.550976946232422,0.1209458098562017,232055
expiry_selection,all_comps_full,minutes_any,player_leaguemonth,expiry_bin_6m::36:48,-3.5085761402493856,1.919448081778813,-1.8279088523185671,0.0675995572514772,232055
expiry_selection,all_comps_full,minutes_any,player_leaguemonth,expiry_bin_6m::48+,-9.583502701534242,2.7568122164252844,-3.4762986918133367,5.110197118761457e-4,232055
bosman_selection,all_comps_full,played_tm,player_leaguemonth,BosmanTRUE,0.03006393563896876,0.004678265814038493,6.4262991531505556,1.3804686149309957e-10,232055
expiry_selection,all_comps_full,played_tm,player_leaguemonth,expiry_bin_6m::0:6,0.06332474706273797,0.006321523912929621,10.017323027635438,1.7452255458806172e-23,232055
expiry_selection,all_comps_full,played_tm,player_leaguemonth,expiry_bin_6m::6:12,0.08539500832523439,0.006395249656839692,13.352881108230823,2.9951475827945196e-40,232055
expiry_selection,all_comps_full,played_tm,player_leaguemonth,expiry_bin_6m::12:18,0.024639767874598408,0.0048455893016744545,5.084988912717763,3.757868615559767e-7,232055
expiry_selection,all_comps_full,played_tm,player_leaguemonth,expiry_bin_6m::18:24,0.04957999342501275,0.005422371881494105,9.143598873073097,7.502965388697869e-20,232055
expiry_selection,all_comps_full,played_tm,player_leaguemonth,expiry_bin_6m::30:36,0.03273923269149263,0.004497703048992515,7.279100539735768,3.6712803363097537e-13,232055
expiry_selection,all_comps_full,played_tm,player_leaguemonth,expiry_bin_6m::36:48,0.007035755377289409,0.005105908028316081,1.377963593991682,0.16825213811723302,232055
expiry_selection,all_comps_full,played_tm,player_leaguemonth,expiry_bin_6m::48+,0.0056808859390101805,0.006530300510667832,0.8699271847796198,0.3843656680969666,232055
bosman_selection,all_comps_full,Minutes_tm,player_leaguemonth,BosmanTRUE,9.723895178871286,1.6443937292786608,5.913361870539865,3.486251039131854e-9,232055
expiry_selection,all_comps_full,Minutes_tm,player_leaguemonth,expiry_bin_6m::0:6,16.644646399599285,2.3159320559677994,7.187018443269353,7.2034247402714e-13,232055
expiry_selection,all_comps_full,Minutes_tm,player_leaguemonth,expiry_bin_6m::6:12,17.00705362628949,2.3316286523938135,7.294066149353953,3.2878185798673486e-13,232055
expiry_selection,all_comps_full,Minutes_tm,player_leaguemonth,expiry_bin_6m::12:18,6.624876846240789,1.8252745889262465,3.6295234078385996,2.85673957858342e-4,232055
expiry_selection,all_comps_full,Minutes_tm,player_leaguemonth,expiry_bin_6m::18:24,10.907030253540047,1.9764230149434476,5.518570756904556,3.521917042832547e-8,232055
expiry_selection,all_comps_full,Minutes_tm,player_leaguemonth,expiry_bin_6m::30:36,5.450477031184948,1.7447195193082807,3.123984669665339,0.0017904189222444629,232055
expiry_selection,all_comps_full,Minutes_tm,player_leaguemonth,expiry_bin_6m::36:48,-2.169501240666732,1.9890470708773333,-1.0907239312892698,0.27542643367476305,232055
expiry_selection,all_comps_full,Minutes_tm,player_leaguemonth,expiry_bin_6m::48+,-7.810973426918685,2.7960637131582056,-2.7935606009836045,0.005225221866301205,232055
bosman_selection,all_comps_full,Matches_tm,player_leaguemonth,BosmanTRUE,0.13401433298595625,0.019839341861275527,6.754978765073817,1.526040122520832e-11,232055
expiry_selection,all_comps_full,Matches_tm,player_leaguemonth,expiry_bin_6m::0:6,0.2280299003451571,0.02756447058616148,8.2726022120532825,1.5169431743855576e-16,232055
expiry_selection,all_comps_full,Matches_tm,player_leaguemonth,expiry_bin_6m::6:12,0.2274246581385819,0.028041564140970004,8.110270061801014,5.781946821325399e-16,232055
expiry_selection,all_comps_full,Matches_tm,player_leaguemonth,expiry_bin_6m::12:18,0.08386738373414963,0.02125774632192958,3.9452622335431524,8.037765338545916e-5,232055
expiry_selection,all_comps_full,Matches_tm,player_leaguemonth,expiry_bin_6m::18:24,0.13674291869334837,0.02392790306348664,5.714789061562796,1.136848325558933e-8,232055
expiry_selection,all_comps_full,Matches_tm,player_leaguemonth,expiry_bin_6m::30:36,0.09202174448114336,0.020948273069861384,4.39280814099834,1.133024072978075e-5,232055
expiry_selection,all_comps_full,Matches_tm,player_leaguemonth,expiry_bin_6m::36:48,0.014999161776826019,0.02358316127897084,0.636011499874735,0.5247866813466389,232055
expiry_selection,all_comps_full,Matches_tm,player_leaguemonth,expiry_bin_6m::48+,0.020339340092938543,0.032389498642356025,0.6279609424500512,0.5300470182676332,232055
bosman_selection,all_comps_full,played_fotmob,player_leaguemonth,BosmanTRUE,-0.008586308618780009,0.003522465979023391,-2.4375845416001933,0.014807358201165743,169092
expiry_selection,all_comps_full,played_fotmob,player_leaguemonth,expiry_bin_6m::0:6,-0.011807383391582642,0.004750668818130765,-2.4854149686292946,0.012960293816315771,169092
expiry_selection,all_comps_full,played_fotmob,player_leaguemonth,expiry_bin_6m::6:12,-0.011343405317663615,0.005053621731495245,-2.2446090982570186,0.024820419245918175,169092
expiry_selection,all_comps_full,played_fotmob,player_leaguemonth,expiry_bin_6m::12:18,0.0023006169984429877,0.003690948282888027,0.6233132577633523,0.5330964322516397,169092
expiry_selection,all_comps_full,played_fotmob,player_leaguemonth,expiry_bin_6m::18:24,-0.00428704677598723,0.004438740624943038,-0.9658250252102183,0.3341608987466972,169092
expiry_selection,all_comps_full,played_fotmob,player_leaguemonth,expiry_bin_6m::30:36,-2.0921170137068405e-4,0.004087320258631471,-0.05118554165871332,0.9591789489758822,169092
expiry_selection,all_comps_full,played_fotmob,player_leaguemonth,expiry_bin_6m::36:48,0.004651130763182538,0.0039340655025352856,1.1822707985378342,0.23713335831961826,169092
expiry_selection,all_comps_full,played_fotmob,player_leaguemonth,expiry_bin_6m::48+,-0.003047991236547026,0.005099859149811541,-0.5976618465354402,0.5500824815998797,169092
bosman_selection,all_comps_full,fotmob_minutes,player_leaguemonth,BosmanTRUE,-2.4636251943727308,1.7448012519023652,-1.4119804142085686,0.1579945693243813,169092
expiry_selection,all_comps_full,fotmob_minutes,player_leaguemonth,expiry_bin_6m::0:6,-5.7633071264217515,2.427545775133552,-2.3741291247555085,0.017613828414038527,169092
expiry_selection,all_comps_full,fotmob_minutes,player_leaguemonth,expiry_bin_6m::6:12,-7.91891970788956,2.522100629880505,-3.1398111614066533,0.0016967135539491392,169092
expiry_selection,all_comps_full,fotmob_minutes,player_leaguemonth,expiry_bin_6m::12:18,-0.1657328779448115,1.9081113549526438,-0.08685702619746986,0.9307873292854866,169092
expiry_selection,all_comps_full,fotmob_minutes,player_leaguemonth,expiry_bin_6m::18:24,-2.378863842814159,2.1456823986013047,-1.1086747248170825,0.2676038117618401,169092
expiry_selection,all_comps_full,fotmob_minutes,player_leaguemonth,expiry_bin_6m::30:36,-1.967210300588065,1.9695883260318385,-0.9987926281790243,0.3179253252412399,169092
expiry_selection,all_comps_full,fotmob_minutes,player_leaguemonth,expiry_bin_6m::36:48,-4.119811508816166,2.031491536931081,-2.0279737492974514,0.042595954847638805,169092
expiry_selection,all_comps_full,fotmob_minutes,player_leaguemonth,expiry_bin_6m::48+,-10.948109729384086,2.8362490865839227,-3.860066374695733,1.142471682008791e-4,169092
bosman_selection,all_comps_full,played_any,spell_month,BosmanTRUE,-0.005017457000185186,0.004318208832123925,-1.1619301416965826,0.2452976687149855,232055
expiry_selection,all_comps_full,played_any,spell_month,expiry_bin_6m::0:6,-0.09644318551060273,0.01613211028451135,-5.978336610009361,2.348601788131747e-9,232055
expiry_selection,all_comps_full,played_any,spell_month,expiry_bin_6m::6:12,-0.052187965338424284,0.013663720999399645,-3.819454842551111,1.347338386767609e-4,232055
expiry_selection,all_comps_full,played_any,spell_month,expiry_bin_6m::12:18,-0.04348509044789765,0.008897421353695614,-4.8873812669145735,1.0412512241474445e-6,232055
expiry_selection,all_comps_full,played_any,spell_month,expiry_bin_6m::18:24,-0.0018879699707783377,0.006862698988804577,-0.27510604411737516,0.7832417010564653,232055
expiry_selection,all_comps_full,played_any,spell_month,expiry_bin_6m::30:36,0.035544994808270634,0.005166481961079615,6.87992236807171,6.428605440330926e-12,232055
expiry_selection,all_comps_full,played_any,spell_month,expiry_bin_6m::36:48,0.05463623318491722,0.01000832368604887,5.459079352227341,4.925984813841699e-8,232055
expiry_selection,all_comps_full,played_any,spell_month,expiry_bin_6m::48+,0.07440904101768488,0.017192116957339562,4.328090670993172,1.52193567608865e-5,232055
bosman_selection,all_comps_full,minutes_any,spell_month,BosmanTRUE,-0.101132125664208,1.6783348721354716,-0.060257417839105015,0.9519520847232905,232055
expiry_selection,all_comps_full,minutes_any,spell_month,expiry_bin_6m::0:6,-26.810456139349224,6.484494304247288,-4.134548490818877,3.591987769273809e-5,232055
expiry_selection,all_comps_full,minutes_any,spell_month,expiry_bin_6m::6:12,-14.756457141394245,5.456273634936103,-2.7044936029068953,0.006854984315113044,232055
expiry_selection,all_comps_full,minutes_any,spell_month,expiry_bin_6m::12:18,-12.459642645618995,3.582582438603408,-3.4778383635677383,5.080978611556755e-4,232055
expiry_selection,all_comps_full,minutes_any,spell_month,expiry_bin_6m::18:24,2.0002642688087975,2.725902564175903,0.7337988874204383,0.4630923033121672,232055
expiry_selection,all_comps_full,minutes_any,spell_month,expiry_bin_6m::30:36,12.467306074082247,2.0873414337821896,5.972815885464375,2.429148531248734e-9,232055
expiry_selection,all_comps_full,minutes_any,spell_month,expiry_bin_6m::36:48,12.96052002951002,4.017246939723584,3.226219404476489,0.0012592967048366498,232055
expiry_selection,all_comps_full,minutes_any,spell_month,expiry_bin_6m::48+,14.427928849421184,6.7925072357265766,2.1240947339054053,0.03369207389109997,232055
bosman_selection,all_comps_full,played_tm,spell_month,BosmanTRUE,0.00911077347954365,0.005157366741676379,1.7665552860377414,0.07733994149650142,232055
expiry_selection,all_comps_full,played_tm,spell_month,expiry_bin_6m::0:6,0.25056581857047133,0.020026257684118007,12.511864299498386,1.3576277771532225e-35,232055
expiry_selection,all_comps_full,played_tm,spell_month,expiry_bin_6m::6:12,0.29494981478844967,0.017392943834769897,16.958015709728286,2.0085226581157218e-63,232055
expiry_selection,all_comps_full,played_tm,spell_month,expiry_bin_6m::12:18,0.11107702015064941,0.011091499655153606,10.014607907330012,1.793218845207169e-23,232055
expiry_selection,all_comps_full,played_tm,spell_month,expiry_bin_6m::18:24,0.1683167344871095,0.008975306289036514,18.75331371060965,7.271032154509136e-77,232055
expiry_selection,all_comps_full,played_tm,spell_month,expiry_bin_6m::30:36,0.06065710514711394,0.005693993981428738,10.652822139424504,2.5134243134218864e-26,232055
expiry_selection,all_comps_full,played_tm,spell_month,expiry_bin_6m::36:48,-0.050483292930414495,0.012220547559528365,-4.131017262892828,3.647502790907736e-5,232055
expiry_selection,all_comps_full,played_tm,spell_month,expiry_bin_6m::48+,-0.12623282307792807,0.021018139443056028,-6.005899019745674,1.983830938895788e-9,232055
bosman_selection,all_comps_full,Minutes_tm,spell_month,BosmanTRUE,2.2559920558222184,1.7389008584472523,1.297366692795069,0.19454155382183858,232055
expiry_selection,all_comps_full,Minutes_tm,spell_month,expiry_bin_6m::0:6,57.02016436654071,7.002700729414236,8.142596202495485,4.4384693500126446e-16,232055
expiry_selection,all_comps_full,Minutes_tm,spell_month,expiry_bin_6m::6:12,67.6470065386959,5.977390347735681,11.317147216982665,1.7844319652266437e-29,232055
expiry_selection,all_comps_full,Minutes_tm,spell_month,expiry_bin_6m::12:18,25.39834395669196,3.895117942930853,6.520558383292795,7.41917487993021e-11,232055
expiry_selection,all_comps_full,Minutes_tm,spell_month,expiry_bin_6m::18:24,42.30278023538469,3.0798494241230565,13.735340404646506,1.8370613428613022e-42,232055
expiry_selection,all_comps_full,Minutes_tm,spell_month,expiry_bin_6m::30:36,17.025849975541817,2.106561646107638,8.082293725892631,7.262890610623837e-16,232055
expiry_selection,all_comps_full,Minutes_tm,spell_month,expiry_bin_6m::36:48,-12.732691266130745,4.2776657569815795,-2.976551228985041,0.002923618969393775,232055
expiry_selection,all_comps_full,Minutes_tm,spell_month,expiry_bin_6m::48+,-35.84615267759899,7.296749099289901,-4.912619604953586,9.160726324590332e-7,232055
bosman_selection,all_comps_full,Matches_tm,spell_month,BosmanTRUE,0.05680362980275762,0.02147699861271301,2.644858847694552,0.008188080527668559,232055
expiry_selection,all_comps_full,Matches_tm,spell_month,expiry_bin_6m::0:6,0.9785569899896636,0.09224085493606345,10.608715527061715,4.0075477525661176e-26,232055
expiry_selection,all_comps_full,Matches_tm,spell_month,expiry_bin_6m::6:12,1.1115698059085235,0.07866400529915768,14.130602702992876,8.237786106527387e-45,232055
expiry_selection,all_comps_full,Matches_tm,spell_month,expiry_bin_6m::12:18,0.43517837462641,0.05048755441952855,8.619517812454852,7.983983597398121e-18,232055
expiry_selection,all_comps_full,Matches_tm,spell_month,expiry_bin_6m::18:24,0.6668255721183618,0.0400108611870678,16.666113958424152,2.3461954110936542e-61,232055
expiry_selection,all_comps_full,Matches_tm,spell_month,expiry_bin_6m::30:36,0.24986555909829108,0.026850711935355185,9.305733110535709,1.6787089220848472e-20,232055
expiry_selection,all_comps_full,Matches_tm,spell_month,expiry_bin_6m::36:48,-0.22661589879494262,0.05564397080055376,-4.072604732095923,4.692785771355432e-5,232055
expiry_selection,all_comps_full,Matches_tm,spell_month,expiry_bin_6m::48+,-0.5731323841764249,0.0959893903736788,-5.970788875158678,2.4593926467225493e-9,232055
bosman_selection,all_comps_full,played_fotmob,spell_month,BosmanTRUE,-0.0033713846638262525,0.0037098057636779356,-0.9087765987197752,0.36349539983365464,169092
expiry_selection,all_comps_full,played_fotmob,spell_month,expiry_bin_6m::0:6,-0.027732310180571342,0.013498460392817909,-2.0544795016272226,0.03996167356801237,169092
expiry_selection,all_comps_full,played_fotmob,spell_month,expiry_bin_6m::6:12,-0.028464767662155315,0.01160895724637276,-2.4519659309667268,0.014229002591695992,169092
expiry_selection,all_comps_full,played_fotmob,spell_month,expiry_bin_6m::12:18,-0.007663212028628453,0.0074747291537942875,-1.0252160139793813,0.3052922292913582,169092
expiry_selection,all_comps_full,played_fotmob,spell_month,expiry_bin_6m::18:24,-0.015022807522021231,0.006029215389219601,-2.4916687416545797,0.012734524060913969,169092
expiry_selection,all_comps_full,played_fotmob,spell_month,expiry_bin_6m::30:36,-0.0010968567754410467,0.004127785202852125,-0.2657252549583164,0.7904576495962075,169092
expiry_selection,all_comps_full,played_fotmob,spell_month,expiry_bin_6m::36:48,0.007823378439394159,0.00805521755684305,0.9712187640106703,0.33146867439424077,169092
expiry_selection,all_comps_full,played_fotmob,spell_month,expiry_bin_6m::48+,-0.003357130960027321,0.01427725400618829,-0.23513842077560684,0.8141073090952456,169092
bosman_selection,all_comps_full,fotmob_minutes,spell_month,BosmanTRUE,-0.6451481568492576,1.8174612035072581,-0.35497217525429353,0.7226197810585094,169092
expiry_selection,all_comps_full,fotmob_minutes,spell_month,expiry_bin_6m::0:6,-50.629589045055276,6.85194152622178,-7.38908656054642,1.627334700517212e-13,169092
expiry_selection,all_comps_full,fotmob_minutes,spell_month,expiry_bin_6m::6:12,-46.77108895657095,5.928242881271209,-7.8895365613869215,3.433968253201873e-15,169092
expiry_selection,all_comps_full,fotmob_minutes,spell_month,expiry_bin_6m::12:18,-23.059741919820794,3.7878586619843344,-6.08780421277402,1.1974029707114527e-9,169092
expiry_selection,all_comps_full,fotmob_minutes,spell_month,expiry_bin_6m::18:24,-18.401359472292846,3.0285872291867624,-6.075888881441921,1.2893593187530747e-9,169092
expiry_selection,all_comps_full,fotmob_minutes,spell_month,expiry_bin_6m::30:36,4.463099049480456,2.0547849120562076,2.172051694215657,0.029880997844124565,169092
expiry_selection,all_comps_full,fotmob_minutes,spell_month,expiry_bin_6m::36:48,16.49530942880455,4.140597546647905,3.983799256742212,6.842294458997304e-5,169092
expiry_selection,all_comps_full,fotmob_minutes,spell_month,expiry_bin_6m::48+,22.198608644310095,7.217586723272174,3.075627560211165,0.0021076789876749405,169092
bosman_selection,all_comps_full,played_any,spell_leaguemonth,BosmanTRUE,-0.013168013266950286,0.0038084648709912224,-3.457564586521464,5.478492863285375e-4,232055
expiry_selection,all_comps_full,played_any,spell_leaguemonth,expiry_bin_6m::0:6,0.114285793634638,0.018690426332897015,6.1146702380717555,1.0118522542680545e-9,232055
expiry_selection,all_comps_full,played_any,spell_leaguemonth,expiry_bin_6m::6:12,0.13573094383219797,0.017154437377481204,7.912293527642783,2.8567489098855603e-15,232055
expiry_selection,all_comps_full,played_any,spell_leaguemonth,expiry_bin_6m::12:18,0.06109344635134437,0.009833462685031755,6.212811123424433,5.458310044195147e-10,232055
expiry_selection,all_comps_full,played_any,spell_leaguemonth,expiry_bin_6m::18:24,0.07106227367893943,0.008671286100445985,8.19512502018409,2.8819720692993345e-16,232055
expiry_selection,all_comps_full,played_any,spell_leaguemonth,expiry_bin_6m::30:36,0.013488392559672567,0.004305800525307201,3.1326097157531994,0.0017386996249638645,232055
expiry_selection,all_comps_full,played_any,spell_leaguemonth,expiry_bin_6m::36:48,-0.04943628095977384,0.010416395086442333,-4.746006708608684,2.1098536847730425e-6,232055
expiry_selection,all_comps_full,played_any,spell_leaguemonth,expiry_bin_6m::48+,-0.1072235129052923,0.018923815974115257,-5.666061911189416,1.5106118304959073e-8,232055
bosman_selection,all_comps_full,minutes_any,spell_leaguemonth,BosmanTRUE,-1.990899272684038,1.6210087004967242,-1.228185432980075,0.21941262493355954,232055
expiry_selection,all_comps_full,minutes_any,spell_leaguemonth,expiry_bin_6m::0:6,14.69814999452543,7.600430568887099,1.933857544162478,0.05316502378748728,232055
expiry_selection,all_comps_full,minutes_any,spell_leaguemonth,expiry_bin_6m::6:12,15.985846725091982,6.792813768973273,2.3533468263341226,0.018628756664993674,232055
expiry_selection,all_comps_full,minutes_any,spell_leaguemonth,expiry_bin_6m::12:18,8.845128286089901,4.065273907248982,2.175776709736024,0.029600426617890082,232055
expiry_selection,all_comps_full,minutes_any,spell_leaguemonth,expiry_bin_6m::18:24,9.80348799943794,3.3914122115308727,2.890680161528544,0.0038541851997875996,232055
expiry_selection,all_comps_full,minutes_any,spell_leaguemonth,expiry_bin_6m::30:36,1.4311939983778803,1.9746232416596983,0.7247934533450249,0.4685994381137206,232055
expiry_selection,all_comps_full,minutes_any,spell_leaguemonth,expiry_bin_6m::36:48,-10.736333785292373,4.396210272928061,-2.4421793132614473,0.01461987401299302,232055
expiry_selection,all_comps_full,minutes_any,spell_leaguemonth,expiry_bin_6m::48+,-23.892865662900146,7.776162734550764,-3.072577886872176,0.002129146976744905,232055
bosman_selection,all_comps_full,played_tm,spell_leaguemonth,BosmanTRUE,0.013105405132244561,0.0048616789567537755,2.69565416573604,0.007039392742162776,232055
expiry_selection,all_comps_full,played_tm,spell_leaguemonth,expiry_bin_6m::0:6,0.18775829486762213,0.021358007098727472,8.791002549990207,1.7847207835078593e-18,232055
expiry_selection,all_comps_full,played_tm,spell_leaguemonth,expiry_bin_6m::6:12,0.19402727920978174,0.01983535208291021,9.781892370690622,1.7868836235898312e-22,232055
expiry_selection,all_comps_full,played_tm,spell_leaguemonth,expiry_bin_6m::12:18,0.08637062313614591,0.011435006800381795,7.553176368313323,4.7049395966043874e-14,232055
expiry_selection,all_comps_full,played_tm,spell_leaguemonth,expiry_bin_6m::18:24,0.09247352342757206,0.010250193005733975,9.021637287789822,2.275943345353949e-19,232055
expiry_selection,all_comps_full,played_tm,spell_leaguemonth,expiry_bin_6m::30:36,0.016882128373003253,0.0047015916084029,3.5907262431791693,3.3168643168011834e-4,232055
expiry_selection,all_comps_full,played_tm,spell_leaguemonth,expiry_bin_6m::36:48,-0.049982018485001806,0.01199696050009505,-4.166223476738613,3.128657035794165e-5,232055
expiry_selection,all_comps_full,played_tm,spell_leaguemonth,expiry_bin_6m::48+,-0.09959941675739448,0.021551987128747643,-4.6213565441741276,3.870641401439962e-6,232055
bosman_selection,all_comps_full,Minutes_tm,spell_leaguemonth,BosmanTRUE,3.198730565862311,1.68895469612605,1.8939114075701553,0.058271940590647484,232055
expiry_selection,all_comps_full,Minutes_tm,spell_leaguemonth,expiry_bin_6m::0:6,34.649939029307276,7.716272921709664,4.490502005420257,7.2027458962438355e-6,232055
expiry_selection,all_comps_full,Minutes_tm,spell_leaguemonth,expiry_bin_6m::6:12,33.44254340929067,6.916938440591839,4.834876542060017,1.3565262673321893e-6,232055
expiry_selection,all_comps_full,Minutes_tm,spell_leaguemonth,expiry_bin_6m::12:18,16.534295989391126,4.158492615027849,3.9760311055116295,7.067701324874222e-5,232055
expiry_selection,all_comps_full,Minutes_tm,spell_leaguemonth,expiry_bin_6m::18:24,17.74000717737166,3.494101455617548,5.077129958218769,3.916109673361914e-7,232055
expiry_selection,all_comps_full,Minutes_tm,spell_leaguemonth,expiry_bin_6m::30:36,3.2637941514347504,1.949985687666144,1.6737528752536888,0.0942173262760055,232055
expiry_selection,all_comps_full,Minutes_tm,spell_leaguemonth,expiry_bin_6m::36:48,-10.939195054623596,4.452374736895315,-2.4569349394547153,0.014033375742134284,232055
expiry_selection,all_comps_full,Minutes_tm,spell_leaguemonth,expiry_bin_6m::48+,-24.437779983011847,7.91063031840283,-3.0892329687257942,0.002013455785857999,232055
bosman_selection,all_comps_full,Matches_tm,spell_leaguemonth,BosmanTRUE,0.07505396078639093,0.020424008523555567,3.674790905998161,2.3956286543210624e-4,232055
expiry_selection,all_comps_full,Matches_tm,spell_leaguemonth,expiry_bin_6m::0:6,0.633819746902532,0.09627696081640812,6.583296164813217,4.88432716079567e-11,232055
expiry_selection,all_comps_full,Matches_tm,spell_leaguemonth,expiry_bin_6m::6:12,0.5857158576442708,0.08714094554376664,6.721476958843582,1.919226157852572e-11,232055
expiry_selection,all_comps_full,Matches_tm,spell_leaguemonth,expiry_bin_6m::12:18,0.2955921917133149,0.05128851974668765,5.763320781594698,8.545970114189959e-9,232055
expiry_selection,all_comps_full,Matches_tm,spell_leaguemonth,expiry_bin_6m::18:24,0.28946618547232195,0.04404151382853286,6.572575742952496,5.2474009836213924e-11,232055
expiry_selection,all_comps_full,Matches_tm,spell_leaguemonth,expiry_bin_6m::30:36,0.04033451630965095,0.023120440869659805,1.744539238548025,0.08110257969257681,232055
expiry_selection,all_comps_full,Matches_tm,spell_leaguemonth,expiry_bin_6m::36:48,-0.19350698353443813,0.05472216024797348,-3.536172231826397,4.0821191021249767e-4,232055
expiry_selection,all_comps_full,Matches_tm,spell_leaguemonth,expiry_bin_6m::48+,-0.38140332780622627,0.09818794027086321,-3.884421312373795,1.033806357788197e-4,232055
bosman_selection,all_comps_full,played_fotmob,spell_leaguemonth,BosmanTRUE,-0.008215863030812998,0.0037894884763540484,-2.16806650345528,0.030182971583175372,169092
expiry_selection,all_comps_full,played_fotmob,spell_leaguemonth,expiry_bin_6m::0:6,-0.022069959376543356,0.017520632395740348,-1.2596554095792256,0.20783039432966946,169092
expiry_selection,all_comps_full,played_fotmob,spell_leaguemonth,expiry_bin_6m::6:12,-0.020701779242733316,0.016300672274891383,-1.2699954267911482,0.20412314568481077,169092
expiry_selection,all_comps_full,played_fotmob,spell_leaguemonth,expiry_bin_6m::12:18,-0.0023402605323177817,0.00926063891620719,-0.2527104828827798,0.8004984303681885,169092
expiry_selection,all_comps_full,played_fotmob,spell_leaguemonth,expiry_bin_6m::18:24,-0.008007835744868316,0.008481277038488154,-0.9441780652286967,0.34510713652261094,169092
expiry_selection,all_comps_full,played_fotmob,spell_leaguemonth,expiry_bin_6m::30:36,3.9782127248067347e-4,0.00428896455454763,0.0927546188412445,0.92610082382906,169092
expiry_selection,all_comps_full,played_fotmob,spell_leaguemonth,expiry_bin_6m::36:48,0.002241210271503466,0.009515455555212283,0.23553368081003728,0.8138005611429522,169092
expiry_selection,all_comps_full,played_fotmob,spell_leaguemonth,expiry_bin_6m::48+,-0.015346897124689262,0.017948207167042138,-0.8550657445536065,0.3925403232686586,169092
bosman_selection,all_comps_full,fotmob_minutes,spell_leaguemonth,BosmanTRUE,-5.276645241111484,1.8102152730849892,-2.914926925856153,0.0035675731541397232,169092
expiry_selection,all_comps_full,fotmob_minutes,spell_leaguemonth,expiry_bin_6m::0:6,-41.338234306318434,9.16559665453525,-4.510152024403536,6.570347668197447e-6,169092
expiry_selection,all_comps_full,fotmob_minutes,spell_leaguemonth,expiry_bin_6m::6:12,-39.93941054694328,8.62013488042115,-4.633269792292621,3.6562004972606285e-6,169092
expiry_selection,all_comps_full,fotmob_minutes,spell_leaguemonth,expiry_bin_6m::12:18,-16.75754928410613,4.824715283819366,-3.4732721618425604,5.168709891284944e-4,169092
expiry_selection,all_comps_full,fotmob_minutes,spell_leaguemonth,expiry_bin_6m::18:24,-15.926214300665489,4.399004628778059,-3.620413171760954,2.959486382200688e-4,169092
