tm_player_id,player_name_tm,fotmob_player_id,fotmob_player_name,date_of_birth,fotmob_dob,dob_status,merge_safe,review_flag
50057,Aaron Ramsey,1113670,Aaron Ramsey,1990-12-26,2003-01-21,mismatch,FALSE,ambiguous_top_match
646658,Aaron Ramsey,1113670,Aaron Ramsey,2003-01-21,2003-01-21,verified,TRUE,many_candidates
631926,Abdulrahman Al-Shammari,1671450,Abdulrahman Al Shammari,2000-07-09,1999-08-07,mismatch,FALSE,ambiguous_top_match
1177725,Abdulrahman Al-Shammari,1671450,Abdulrahman Al Shammari,2000-07-09,1999-08-07,mismatch,FALSE,dob_mismatch
646402,Abner,1060604,Abner,2000-05-27,2000-05-27,verified,TRUE,auto_keep_candidate
1086632,Abner,1060604,Abner,2004-04-19,2000-05-27,mismatch,FALSE,many_candidates
34495,Adriano,1174291,Adriano,1984-10-26,2003-03-07,mismatch,FALSE,ambiguous_top_match
687743,Adriano,1174291,Adriano,1999-11-04,2003-03-07,mismatch,FALSE,ambiguous_top_match
1046580,Adriano,1174291,Adriano,2002-02-15,2003-03-07,mismatch,FALSE,dob_mismatch
72861,Airton,658553,Airton,1990-02-21,1994-05-29,mismatch,FALSE,ambiguous_top_match
377799,Airton,658553,Airton,1994-05-29,1994-05-29,verified,TRUE,ambiguous_top_match
696604,Airton,658553,Airton,1999-02-02,1994-05-29,mismatch,FALSE,ambiguous_top_match
14127,Alan,892751,Alan,1979-09-19,2000-03-08,mismatch,FALSE,many_candidates
73460,Alan,892751,Alan,1989-07-10,2000-03-08,mismatch,FALSE,ambiguous_top_match
330066,Alan,892751,Alan,1994-06-22,2000-03-08,mismatch,FALSE,ambiguous_top_match
428786,Alan,892751,Alan,2000-03-08,2000-03-08,verified,TRUE,auto_keep_candidate
515639,Alan,892751,Alan,1997-04-04,2000-03-08,mismatch,FALSE,many_candidates
689559,Alan,892751,Alan,1999-03-26,2000-03-08,mismatch,FALSE,dob_mismatch
36925,Aleksandar Jovanovic,425980,Aleksandar Jovanovic,1985-12-17,1992-12-06,mismatch,FALSE,ambiguous_top_match
256567,Aleksandar Jovanovic,425980,Aleksandar Jovanovic,1992-12-06,1992-12-06,verified,TRUE,ambiguous_top_match
86811,Alex,30430,Alex,1991-08-27,1977-09-14,mismatch,FALSE,many_candidates
140957,Alex,30430,Alex,1990-08-21,1977-09-14,mismatch,FALSE,many_candidates
628223,Alex,30430,Alex,1999-05-10,1977-09-14,mismatch,FALSE,auto_keep_candidate
701849,Alex,30430,Alex,1999-01-26,1977-09-14,mismatch,FALSE,many_candidates
1087917,Alex,30430,Alex,2005-03-29,1977-09-14,mismatch,FALSE,ambiguous_top_match
157117,Alex Alves,1173478,Alex Alves,1986-11-08,1986-11-08,verified,TRUE,review
216256,Alex Alves,1173478,Alex Alves,1992-08-25,1986-11-08,mismatch,FALSE,needs_manual_team_check
105470,Alisson,449684,Alisson,1992-10-02,1993-06-25,mismatch,FALSE,dob_mismatch
229736,Alisson,449684,Alisson,1993-06-25,1993-06-25,verified,TRUE,auto_keep_candidate
1083070,Alisson,449684,Alisson,2005-09-21,1993-06-25,mismatch,FALSE,ambiguous_top_match
1114592,Alisson,449684,Alisson,2006-07-31,1993-06-25,mismatch,FALSE,ambiguous_top_match
31645,Anderson,950459,Anderson,1988-04-13,1998-03-05,mismatch,FALSE,ambiguous_top_match
101504,Anderson,950459,Anderson,1983-11-20,1998-03-05,mismatch,FALSE,ambiguous_top_match
494830,Anderson,950459,Anderson,1998-01-03,1998-03-05,verified,FALSE,ambiguous_top_match
539183,Anderson,950459,Anderson,1995-03-02,1998-03-05,mismatch,FALSE,ambiguous_top_match
598974,Anderson,950459,Anderson,1998-03-05,1998-03-05,verified,FALSE,ambiguous_top_match
686150,Anderson,950459,Anderson,1998-10-10,1998-03-05,verified,FALSE,ambiguous_top_match
351895,Andrey,1420843,Andrey,1998-02-15,2002-02-06,mismatch,FALSE,many_candidates
539174,Andrey,1420843,Andrey,1996-03-18,2002-02-06,mismatch,FALSE,ambiguous_top_match
997076,Andrey,1420843,Andrey,2002-02-06,2002-02-06,verified,TRUE,auto_keep_candidate
1074481,Andrey,1420843,Andrey,2003-06-11,2002-02-06,mismatch,FALSE,many_candidates
1191944,Andrey,1420843,Andrey,2005-10-24,2002-02-06,mismatch,FALSE,many_candidates
602105,Antony,967622,Antony,2000-02-24,2000-02-24,verified,TRUE,auto_keep_candidate
798687,Antony,967622,Antony,2001-09-08,2000-02-24,mismatch,FALSE,ambiguous_top_match
75071,Aranha,1928471,Aranha,1980-11-17,2005-02-07,mismatch,FALSE,needs_manual_team_check
1093863,Aranha,1928471,Aranha,2005-02-07,2005-02-07,verified,TRUE,auto_keep_candidate
166753,Armin Hodzic,1083329,Armin Hodzic,1994-11-17,2000-02-29,mismatch,FALSE,needs_manual_team_check
570548,Armin Hodzic,1083329,Armin Hodzic,2000-02-29,2000-02-29,verified,TRUE,auto_keep_candidate
517518,Arthur,654044,Arthur,1999-06-17,1996-08-12,mismatch,FALSE,ambiguous_top_match
593069,Arthur,654044,Arthur,1997-01-28,1996-08-12,mismatch,FALSE,dob_mismatch
743585,Arthur,654044,Arthur,2005-02-24,1996-08-12,mismatch,FALSE,ambiguous_top_match
264608,Artur,600100,Artur,1990-06-11,1994-08-05,mismatch,FALSE,ambiguous_top_match
296903,Artur,600100,Artur,1994-08-05,1994-08-05,verified,TRUE,ambiguous_top_match
435488,Artur,600100,Artur,1996-03-11,1994-08-05,mismatch,FALSE,ambiguous_top_match
91296,Assis,1786037,Assis,1989-10-04,2001-11-16,mismatch,FALSE,ambiguous_top_match
520486,Assis,1786037,Assis,1986-03-09,2001-11-16,mismatch,FALSE,ambiguous_top_match
411663,Augusto,699686,Augusto,1997-04-16,1997-04-16,verified,TRUE,ambiguous_top_match
598635,Augusto,699686,Augusto,1992-02-22,1997-04-16,mismatch,FALSE,ambiguous_top_match
557942,Berkay Yilmaz,1580371,Berkay Yilmaz,1998-08-28,2005-02-25,mismatch,FALSE,dob_rejected
907087,Berkay Yilmaz,1580371,Berkay Yilmaz,2005-02-25,2005-02-25,verified,TRUE,dob_resolved
364258,Bernardo,637716,Bernardo,1995-05-14,1995-05-14,verified,TRUE,auto_keep_candidate
450790,Bernardo,637716,Bernardo,1997-12-04,1995-05-14,mismatch,FALSE,ambiguous_top_match
740294,Bernardo,637716,Bernardo,2002-01-08,1995-05-14,mismatch,FALSE,ambiguous_top_match
35242,Beto,1079485,Beto,1982-05-01,1998-01-31,mismatch,FALSE,many_candidates
595809,Beto,1079485,Beto,1998-01-31,1998-01-31,verified,TRUE,auto_keep_candidate
739885,Bilal Ceylan,1210336,Bilal Ceylan,2003-09-07,2003-09-07,verified,TRUE,dob_resolved
954143,Bilal Ceylan,1210336,Bilal Ceylan,2004-08-14,2003-09-07,mismatch,FALSE,dob_rejected
412366,Brenner,856464,Brenner,2000-01-16,2000-01-16,verified,TRUE,auto_keep_candidate
435046,Brenner,856464,Brenner,1994-03-01,2000-01-16,mismatch,FALSE,ambiguous_top_match
563691,Brenner,856464,Brenner,1999-01-10,2000-01-16,mismatch,FALSE,dob_mismatch
52947,Breno,1847351,Breno,1989-10-13,2006-02-07,mismatch,FALSE,ambiguous_top_match
322781,Breno,1847351,Breno,1995-03-06,2006-02-07,mismatch,FALSE,ambiguous_top_match
598545,Breno,1847351,Breno,2000-01-01,2006-02-07,mismatch,FALSE,ambiguous_top_match
697400,Breno,1847351,Breno,2000-09-01,2006-02-07,mismatch,FALSE,ambiguous_top_match
973801,Breno,1847351,Breno,2001-01-22,2006-02-07,mismatch,FALSE,ambiguous_top_match
1003451,Breno,1847351,Breno,2002-05-07,2006-02-07,mismatch,FALSE,ambiguous_top_match
346062,Breno Lopes,1053847,Breno Lopes,1990-09-28,1996-01-24,mismatch,FALSE,ambiguous_top_match
542598,Breno Lopes,1053847,Breno Lopes,1996-01-24,1996-01-24,verified,TRUE,ambiguous_top_match
373374,Brian Mansilla,1353472,Brian Mansilla,1997-04-16,2002-05-14,mismatch,FALSE,ambiguous_top_match
981058,Brian Mansilla,1353472,Brian Mansilla,2002-05-14,2002-05-14,verified,TRUE,auto_keep_candidate
189600,Bruninho,921037,Bruninho,1993-12-16,2000-04-27,mismatch,FALSE,ambiguous_top_match
206988,Bruninho,921037,Bruninho,1992-09-18,2000-04-27,mismatch,FALSE,ambiguous_top_match
483451,Bruninho,921037,Bruninho,1997-08-12,2000-04-27,mismatch,FALSE,ambiguous_top_match
555752,Bruninho,921037,Bruninho,1999-07-20,2000-04-27,mismatch,FALSE,ambiguous_top_match
584083,Bruninho,921037,Bruninho,2000-04-27,2000-04-27,verified,TRUE,many_candidates
597423,Bruninho,921037,Bruninho,1998-05-24,2000-04-27,mismatch,FALSE,ambiguous_top_match
668234,Bruninho,921037,Bruninho,2003-03-14,2000-04-27,mismatch,FALSE,ambiguous_top_match
862362,Bruninho,921037,Bruninho,2000-06-15,2000-04-27,verified,TRUE,ambiguous_top_match
13121,Bruno Alves,263948,Bruno Alves,1981-11-27,1991-04-16,mismatch,FALSE,ambiguous_top_match
177534,Bruno Alves,263948,Bruno Alves,1991-04-16,1991-04-16,verified,TRUE,ambiguous_top_match
235643,Bruno Alves,263948,Bruno Alves,1990-06-09,1991-04-16,mismatch,FALSE,ambiguous_top_match
349318,Bruno Alves,263948,Bruno Alves,1992-09-13,1991-04-16,mismatch,FALSE,ambiguous_top_match
294576,Bruno Gomes,1090263,Bruno Gomes,1996-07-19,2001-04-04,mismatch,FALSE,needs_manual_team_check
703322,Bruno Gomes,1090263,Bruno Gomes,2001-04-04,2001-04-04,verified,TRUE,auto_keep_candidate
406766,Bruno Rodrigues,683709,Bruno Rodrigues,1997-03-07,1997-03-07,verified,TRUE,auto_keep_candidate
657386,Bruno Rodrigues,683709,Bruno Rodrigues,2001-06-08,1997-03-07,mismatch,FALSE,ambiguous_top_match
224863,Bryan,844564,Bryan,1992-03-28,1996-08-03,mismatch,FALSE,ambiguous_top_match
524568,Bryan,844564,Bryan,1996-08-03,1996-08-03,verified,TRUE,ambiguous_top_match
668229,Cadu,1165547,Cadu,2003-03-25,1997-08-08,mismatch,FALSE,ambiguous_top_match
687678,Cadu,1165547,Cadu,2002-02-21,1997-08-08,mismatch,FALSE,ambiguous_top_match
748908,Cadu,1165547,Cadu,1997-08-08,1997-08-08,verified,TRUE,many_candidates
27410,Caio,1208040,Caio,1986-05-29,2000-11-04,mismatch,FALSE,ambiguous_top_match
963727,Caio,1208040,Caio,2004-02-19,2000-11-04,mismatch,FALSE,ambiguous_top_match
74286,Camilo,1060636,Camilo,1986-03-09,1999-02-23,mismatch,FALSE,many_candidates
672202,Camilo,1060636,Camilo,1999-02-23,1999-02-23,verified,TRUE,many_candidates
225043,Carl Johansson,484640,Carl Johansson,1994-05-23,1994-05-23,verified,TRUE,auto_keep_candidate
342490,Carl Johansson,484640,Carl Johansson,1998-06-17,1994-05-23,mismatch,FALSE,needs_manual_team_check
41417,Carlinhos,797332,Carlinhos,1987-01-23,1997-02-12,mismatch,FALSE,ambiguous_top_match
55243,Carlinhos,797332,Carlinhos,1986-11-29,1997-02-12,mismatch,FALSE,ambiguous_top_match
226155,Carlinhos,797332,Carlinhos,1994-06-22,1997-02-12,mismatch,FALSE,ambiguous_top_match
363173,Carlinhos,797332,Carlinhos,1997-02-12,1997-02-12,verified,TRUE,many_candidates
52406,Carlos Eduardo,637580,Carlos Eduardo,1987-07-18,1996-10-10,mismatch,FALSE,ambiguous_top_match
520082,Carlos Eduardo,637580,Carlos Eduardo,1992-02-24,1996-10-10,mismatch,FALSE,ambiguous_top_match
16335,Charles,267361,Charles,1985-02-14,1994-02-04,mismatch,FALSE,ambiguous_top_match
154059,Charles,267361,Charles,1984-04-04,1994-02-04,mismatch,FALSE,ambiguous_top_match
181773,Charles,267361,Charles,1994-02-04,1994-02-04,verified,TRUE,ambiguous_top_match
212221,Charles,267361,Charles,1988-04-26,1994-02-04,mismatch,FALSE,ambiguous_top_match
55346,Chico,642494,Chico,1987-02-02,1991-05-16,mismatch,FALSE,dob_rejected
349166,Chico,642494,Chico,1991-05-16,1991-05-16,verified,TRUE,dob_resolved
612342,Chico,642494,Chico,1998-09-14,1991-05-16,mismatch,FALSE,dob_rejected
334557,Chiquinho,1127007,Chiquinho,1995-07-19,2000-02-05,mismatch,FALSE,ambiguous_top_match
695454,Chiquinho,1127007,Chiquinho,2000-02-05,2000-02-05,verified,TRUE,ambiguous_top_match
281831,Christian,1053842,Christian,1989-06-14,2000-12-19,mismatch,FALSE,needs_manual_team_check
658678,Christian,1053842,Christian,2000-12-19,2000-12-19,verified,TRUE,auto_keep_candidate
403315,Claudinho,1281562,Claudinho,1997-01-28,2000-09-24,mismatch,FALSE,ambiguous_top_match
697845,Claudinho,1281562,Claudinho,2000-09-24,2000-09-24,verified,TRUE,many_candidates
792249,Claudinho,1281562,Claudinho,2000-11-18,2000-09-24,verified,TRUE,ambiguous_top_match
250007,Clayton,1200928,Clayton,1995-10-23,2000-04-04,mismatch,FALSE,many_candidates
371968,Clayton,1200928,Clayton,2000-04-04,2000-04-04,verified,TRUE,auto_keep_candidate
733579,Clayton,1200928,Clayton,1999-01-11,2000-04-04,mismatch,FALSE,ambiguous_top_match
468247,Cleiton,768389,Cleiton,1997-08-19,1997-08-19,verified,TRUE,many_candidates
943237,Cleiton,768389,Cleiton,2003-04-25,1997-08-19,mismatch,FALSE,ambiguous_top_match
55382,Cristian,1460521,Cristian,1983-06-25,2002-02-25,mismatch,FALSE,many_candidates
662335,Cristian,1460521,Cristian,2002-02-25,2002-02-25,verified,TRUE,auto_keep_candidate
675878,Cristian,1460521,Cristian,1999-12-13,2002-02-25,mismatch,FALSE,ambiguous_top_match
375813,Cristiano,305670,Cristiano,1993-08-29,1987-01-12,mismatch,FALSE,ambiguous_top_match
552678,Cristiano,305670,Cristiano,1988-05-07,1987-01-12,mismatch,FALSE,ambiguous_top_match
296912,Daniel,1336918,Daniel,1994-01-22,2002-05-09,mismatch,FALSE,ambiguous_top_match
604094,Daniel,1336918,Daniel,1998-12-12,2002-05-09,mismatch,FALSE,ambiguous_top_match
735790,Daniel,1336918,Daniel,1999-06-18,2002-05-09,mismatch,FALSE,ambiguous_top_match
976894,Daniel,1336918,Daniel,1999-10-29,2002-05-09,mismatch,FALSE,ambiguous_top_match
292731,Danielzinho,493553,Danielzinho,1994-11-04,1994-11-04,verified,TRUE,auto_keep_candidate
1084186,Danielzinho,493553,Danielzinho,2002-06-28,1994-11-04,mismatch,FALSE,ambiguous_top_match
32816,Danilo,208077,Danilo,1984-05-10,1991-07-15,mismatch,FALSE,ambiguous_top_match
51232,Danilo,208077,Danilo,1990-01-13,1991-07-15,mismatch,FALSE,ambiguous_top_match
54139,Danilo,208077,Danilo,1979-06-11,1991-07-15,mismatch,FALSE,ambiguous_top_match
145707,Danilo,208077,Danilo,1991-07-15,1991-07-15,verified,TRUE,auto_keep_candidate
124172,Danny Ward,254472,Danny Ward,1990-12-09,1993-06-22,mismatch,FALSE,ambiguous_top_match
203026,Danny Ward,254472,Danny Ward,1993-06-22,1993-06-22,verified,TRUE,ambiguous_top_match
570582,Darlan,1908414,Darlan,1998-04-16,2004-03-03,mismatch,FALSE,ambiguous_top_match
997862,Darlan,1908414,Darlan,2004-03-03,2004-03-03,verified,TRUE,ambiguous_top_match
371212,David,656526,David,1995-06-16,1995-10-17,verified,TRUE,ambiguous_top_match
373189,David,656526,David,1995-10-17,1995-10-17,verified,TRUE,auto_keep_candidate
752724,David,656526,David,2000-01-09,1995-10-17,mismatch,FALSE,ambiguous_top_match
271498,Denilson,1340247,Denilson,1995-07-18,2001-03-23,mismatch,FALSE,ambiguous_top_match
808507,Denilson,1340247,Denilson,2001-03-23,2001-03-23,verified,TRUE,ambiguous_top_match
981494,Denilson,1340247,Denilson,2003-07-26,2001-03-23,mismatch,FALSE,ambiguous_top_match
246291,Diego Llorente,420568,Diego Llorente,1993-08-16,1993-08-16,verified,TRUE,auto_keep_candidate
710131,Diego Llorente,420568,Diego Llorente,2001-10-08,1993-08-16,mismatch,FALSE,ambiguous_top_match
179043,Dieguinho,401955,Dieguinho,1992-06-07,1988-10-07,mismatch,FALSE,ambiguous_top_match
548846,Dieguinho,401955,Dieguinho,1995-10-31,1988-10-07,mismatch,FALSE,dob_mismatch
1225472,Dieguinho,401955,Dieguinho,2004-07-09,1988-10-07,mismatch,FALSE,ambiguous_top_match
747820,Diogo,1905642,Diogo,1996-12-04,2005-10-06,mismatch,FALSE,ambiguous_top_match
902122,Diogo,1905642,Diogo,2002-01-29,2005-10-06,mismatch,FALSE,ambiguous_top_match
357153,Diogo Costa,795630,Diogo Costa,1999-09-19,1999-09-19,verified,TRUE,auto_keep_candidate
927641,Diogo Costa,795630,Diogo Costa,2003-07-27,1999-09-19,mismatch,FALSE,ambiguous_top_match
462252,Diogo Pinto,1413844,Diogo Pinto,1999-06-29,2004-06-18,mismatch,FALSE,ambiguous_top_match
670711,Diogo Pinto,1413844,Diogo Pinto,2004-06-18,2004-06-18,verified,TRUE,ambiguous_top_match
186398,Diogo Silva,320072,Diogo Silva,1986-08-07,1986-07-08,verified,TRUE,ambiguous_top_match
606882,Diogo Silva,320072,Diogo Silva,1993-05-13,1986-07-08,mismatch,FALSE,ambiguous_top_match
671882,Diogo Silva,320072,Diogo Silva,1995-01-11,1986-07-08,mismatch,FALSE,ambiguous_top_match
461895,Diogo Sousa,848845,Diogo Sousa,1998-09-16,1998-09-16,verified,TRUE,auto_keep_candidate
517699,Diogo Sousa,848845,Diogo Sousa,1993-08-08,1998-09-16,mismatch,FALSE,many_candidates
937729,Diogo Sousa,848845,Diogo Sousa,2006-01-20,1998-09-16,mismatch,FALSE,ambiguous_top_match
109038,Dodo,268260,Dodo,1992-02-06,1987-06-20,mismatch,FALSE,ambiguous_top_match
281837,Dodo,268260,Dodo,1994-09-05,1987-06-20,mismatch,FALSE,ambiguous_top_match
401529,Dodo,268260,Dodo,1998-11-17,1987-06-20,mismatch,FALSE,ambiguous_top_match
978117,Dodo,268260,Dodo,2001-06-15,1987-06-20,mismatch,FALSE,ambiguous_top_match
34332,Douglas,458930,Douglas,1982-02-18,1993-10-27,mismatch,FALSE,ambiguous_top_match
58426,Douglas,458930,Douglas,1990-08-06,1993-10-27,mismatch,FALSE,ambiguous_top_match
64590,Douglas,458930,Douglas,1988-01-12,1993-10-27,mismatch,FALSE,ambiguous_top_match
99548,Douglas,458930,Douglas,1987-12-30,1993-10-27,mismatch,FALSE,ambiguous_top_match
101304,Douglas,458930,Douglas,1990-04-04,1993-10-27,mismatch,FALSE,ambiguous_top_match
335012,Douglas,458930,Douglas,1993-02-11,1993-10-27,verified,TRUE,ambiguous_top_match
114937,Dudu,174531,Dudu,1992-01-07,1992-01-07,verified,TRUE,dob_resolved
175183,Dudu,174531,Dudu,1991-05-12,1992-01-07,mismatch,FALSE,dob_rejected
432294,Dudu,174531,Dudu,1996-02-24,1992-01-07,mismatch,FALSE,dob_rejected
476362,Dudu,174531,Dudu,1997-05-30,1992-01-07,mismatch,FALSE,dob_rejected
594561,Dudu,174531,Dudu,1999-08-10,1992-01-07,mismatch,FALSE,dob_rejected
643196,Dudu,174531,Dudu,1998-03-31,1992-01-07,mismatch,FALSE,dob_rejected
1083607,Dudu,174531,Dudu,2002-07-17,1992-01-07,mismatch,FALSE,dob_rejected
895581,Dusan Jovanovic,1561231,Dusan Jovanovic,2006-02-15,2006-02-15,verified,TRUE,ambiguous_top_match
1073630,Dusan Jovanovic,1561231,Dusan Jovanovic,2008-02-07,2006-02-15,mismatch,FALSE,ambiguous_top_match
29035,Ederson,363364,Ederson,1986-01-13,1993-08-17,mismatch,FALSE,ambiguous_top_match
76470,Ederson,363364,Ederson,1989-03-13,1993-08-17,mismatch,FALSE,ambiguous_top_match
238223,Ederson,363364,Ederson,1993-08-17,1993-08-17,verified,TRUE,ambiguous_top_match
607854,Ederson,363364,Ederson,1999-07-07,1993-08-17,mismatch,FALSE,ambiguous_top_match
371250,Edu,1086044,Edu,2000-06-16,2000-06-16,verified,TRUE,ambiguous_top_match
548591,Edu,1086044,Edu,1993-03-05,2000-06-16,mismatch,FALSE,ambiguous_top_match
841731,Edu,1086044,Edu,2002-05-27,2000-06-16,mismatch,FALSE,ambiguous_top_match
24633,Eduardo,174062,Eduardo,1983-02-25,1989-10-17,mismatch,FALSE,ambiguous_top_match
34159,Eduardo,174062,Eduardo,1982-09-19,1989-10-17,mismatch,FALSE,ambiguous_top_match
53999,Eduardo,174062,Eduardo,1986-11-20,1989-10-17,mismatch,FALSE,ambiguous_top_match
220722,Eduardo,174062,Eduardo,1993-06-07,1989-10-17,mismatch,FALSE,ambiguous_top_match
540541,Eduardo,174062,Eduardo,1997-01-09,1989-10-17,mismatch,FALSE,ambiguous_top_match
74600,Elias,850353,Elias,1985-05-16,1999-07-16,mismatch,FALSE,ambiguous_top_match
479211,Elias,850353,Elias,1995-07-12,1999-07-16,mismatch,FALSE,ambiguous_top_match
57159,Emerson,267371,Emerson,1978-12-06,1994-08-03,mismatch,FALSE,ambiguous_top_match
75140,Emerson,750911,Emerson,1983-05-03,1995-04-05,mismatch,FALSE,ambiguous_top_match
181778,Emerson,267371,Emerson,1994-08-03,1994-08-03,verified,TRUE,auto_keep_candidate
554924,Emerson,750911,Emerson,1998-08-18,1995-04-05,mismatch,FALSE,ambiguous_top_match
515638,Erick,864464,Erick,1997-12-10,1997-12-10,verified,TRUE,many_candidates
535037,Erick,864464,Erick,1997-01-03,1997-12-10,verified,TRUE,ambiguous_top_match
633212,Erick,1028125,Erick,1997-11-14,1997-11-14,verified,TRUE,auto_keep_candidate
1086381,Erick,864464,Erick,2004-02-29,1997-12-10,mismatch,FALSE,ambiguous_top_match
1109030,Erick,1028125,Erick,2006-06-05,1997-11-14,mismatch,FALSE,ambiguous_top_match
244277,Esquerdinha,1480132,Esquerdinha,1990-11-16,2006-02-28,mismatch,FALSE,many_candidates
1004737,Esquerdinha,1480132,Esquerdinha,2006-02-28,2006-02-28,verified,TRUE,auto_keep_candidate
53359,Evandro,659827,Evandro,1986-08-23,1997-01-14,mismatch,FALSE,ambiguous_top_match
435231,Evandro,659827,Evandro,1997-01-06,1997-01-14,verified,TRUE,ambiguous_top_match
205041,Everaldo,295103,Everaldo,1991-07-05,1991-07-05,verified,TRUE,auto_keep_candidate
388397,Everaldo,295103,Everaldo,1994-05-28,1991-07-05,mismatch,FALSE,ambiguous_top_match
106032,Everson,268171,Everson,1990-07-22,1990-07-22,verified,TRUE,ambiguous_top_match
468253,Everson,268171,Everson,1997-07-24,1990-07-22,mismatch,FALSE,ambiguous_top_match
76120,Everton,528348,Everton,1988-12-11,1996-03-22,mismatch,FALSE,ambiguous_top_match
321239,Everton,528348,Everton,1996-03-22,1996-03-22,verified,TRUE,auto_keep_candidate
363774,Everton,528348,Everton,1995-08-21,1996-03-22,mismatch,FALSE,ambiguous_top_match
430121,Everton,528348,Everton,1993-07-03,1996-03-22,mismatch,FALSE,ambiguous_top_match
553563,Everton,528348,Everton,1995-03-20,1996-03-22,mismatch,FALSE,ambiguous_top_match
839034,Everton,528348,Everton,2002-02-24,1996-03-22,mismatch,FALSE,ambiguous_top_match
987776,Everton,528348,Everton,2002-05-12,1996-03-22,mismatch,FALSE,ambiguous_top_match
224047,Ezequiel,863789,Ezequiel,1993-02-22,1998-03-09,mismatch,FALSE,ambiguous_top_match
525828,Ezequiel,863789,Ezequiel,1998-03-09,1998-03-09,verified,TRUE,ambiguous_top_match
52057,Fabiano,1643295,Fabiano,1985-11-24,2006-04-15,mismatch,FALSE,ambiguous_top_match
52848,Fabiano,1643295,Fabiano,1988-02-29,2006-04-15,mismatch,FALSE,ambiguous_top_match
271335,Fabiano,1643295,Fabiano,1991-11-18,2006-04-15,mismatch,FALSE,ambiguous_top_match
657387,Fabiano,1643295,Fabiano,2000-03-14,2006-04-15,mismatch,FALSE,ambiguous_top_match
1093843,Fabiano,1643295,Fabiano,2006-04-15,2006-04-15,verified,TRUE,ambiguous_top_match
210548,Fabinho,359188,Fabinho,1986-11-19,1993-10-23,mismatch,FALSE,ambiguous_top_match
225693,Fabinho,359188,Fabinho,1993-10-23,1993-10-23,verified,TRUE,auto_keep_candidate
292749,Fabinho,359188,Fabinho,1994-12-21,1993-10-23,mismatch,FALSE,ambiguous_top_match
592337,Fabinho,359188,Fabinho,1993-07-25,1993-10-23,verified,TRUE,ambiguous_top_match
661284,Fabinho,359188,Fabinho,1996-07-07,1993-10-23,mismatch,FALSE,ambiguous_top_match
697714,Fabinho,359188,Fabinho,2001-03-29,1993-10-23,mismatch,FALSE,ambiguous_top_match
704558,Fabinho,359188,Fabinho,1999-11-18,1993-10-23,mismatch,FALSE,ambiguous_top_match
22415,Fabio,1931766,Fabio,1980-09-30,2008-01-09,mismatch,FALSE,ambiguous_top_match
61891,Fabio,1931766,Fabio,1990-07-09,2008-01-09,mismatch,FALSE,ambiguous_top_match
95261,Fabio,1931766,Fabio,1990-05-11,2008-01-09,mismatch,FALSE,ambiguous_top_match
411291,Fabio,1931766,Fabio,1996-01-31,2008-01-09,mismatch,FALSE,ambiguous_top_match
343287,Fahad Al-Rashidi,848614,Fahad Al Rashidi,1991-06-08,1997-05-16,mismatch,FALSE,needs_manual_team_check
509912,Fahad Al-Rashidi,848614,Fahad Al Rashidi,1997-05-16,1997-05-16,verified,TRUE,auto_keep_candidate
52953,Felipe Garcia,162662,Felipe Garcia,1988-01-10,1990-11-06,mismatch,FALSE,ambiguous_top_match
98511,Felipe Garcia,162662,Felipe Garcia,1990-11-06,1990-11-06,verified,TRUE,ambiguous_top_match
26267,Fernandinho,813039,Fernandinho,1985-05-04,1997-07-19,mismatch,FALSE,ambiguous_top_match
76902,Fernandinho,813039,Fernandinho,1985-11-25,1997-07-19,mismatch,FALSE,ambiguous_top_match
389324,Fernandinho,813039,Fernandinho,1994-09-11,1997-07-19,mismatch,FALSE,ambiguous_top_match
442818,Fernandinho,813039,Fernandinho,1997-07-19,1997-07-19,verified,TRUE,auto_keep_candidate
51174,Fernando,896256,Fernando,1987-07-25,1999-03-01,mismatch,FALSE,ambiguous_top_match
105456,Fernando,896256,Fernando,1992-03-03,1999-03-01,mismatch,FALSE,ambiguous_top_match
550495,Fernando,896256,Fernando,1999-03-01,1999-03-01,verified,TRUE,many_candidates
731057,Fernando,896256,Fernando,1999-09-14,1999-03-01,verified,FALSE,ambiguous_top_match
1091608,Fernando,896256,Fernando,2005-04-12,1999-03-01,mismatch,FALSE,ambiguous_top_match
53371,Fernando Henrique,1233126,Fernando Henrique,1983-11-25,2001-06-01,mismatch,FALSE,ambiguous_top_match
815673,Fernando Henrique,1233126,Fernando Henrique,2001-06-01,2001-06-01,verified,TRUE,ambiguous_top_match
172015,Fernando Pacheco,241059,Fernando Pacheco,1992-05-18,1992-05-18,verified,TRUE,auto_keep_candidate
451338,Fernando Pacheco,241059,Fernando Pacheco,1999-06-26,1992-05-18,mismatch,FALSE,ambiguous_top_match
546173,Ferreira,1098104,Ferreira,1993-02-19,1997-12-31,mismatch,FALSE,ambiguous_top_match
689017,Ferreira,1098104,Ferreira,1997-12-31,1997-12-31,verified,TRUE,ambiguous_top_match
31005,Fred,322049,Fred,1983-10-03,1993-03-05,mismatch,FALSE,ambiguous_top_match
45549,Fred,322049,Fred,1986-01-15,1993-03-05,mismatch,FALSE,ambiguous_top_match
191614,Fred,322049,Fred,1993-03-05,1993-03-05,verified,TRUE,ambiguous_top_match
79242,Gabriel,319589,Gabriel,1992-09-27,1992-07-10,verified,TRUE,ambiguous_top_match
174570,Gabriel,319589,Gabriel,1990-01-06,1992-07-10,mismatch,FALSE,ambiguous_top_match
